episode_id,t_step,phase,ee_pose,joint_positions,raw_policy_confidence,raw_uncertainty,uncertainty_entropy,uncertainty_variance,calibrated_success_prob,calibrated_failure_risk,gating_state,action_vector,observation_frame_path
clutter_sort-occlusion-s1-openvla-ep003,5,route_to_tray,"[-0.0626,-0.1417, 0.0705]","[-0.0626,-0.1417, 0.0705, 0.1345, 0.1683,-0.0296, 0.1262]",0.952116,0.195376,0.192234,0.003143,0.816821,0.280867,pause_reobserve,"[-0.0626,-0.1417, 0.0705, 0.1345, 0.1683,-0.0296, 0.1262]",
clutter_sort-occlusion-s1-openvla-ep003,6,sort_finalize,"[-0.0574,-0.1339, 0.0996]","[-0.0574,-0.1339, 0.0996, 0.1285, 0.1218,-0.0098, 0.1174]",0.931491,0.252141,0.249762,0.002379,0.786661,0.33941,pause_reobserve,"[-0.0574,-0.1339, 0.0996, 0.1285, 0.1218,-0.0098, 0.1174]",
clutter_sort-occlusion-s1-openvla-ep003,7,sort_finalize,"[-0.2629,-0.2127, 0.1174]","[-0.2629,-0.2127, 0.1174, 0.1218, 0.1999,-0.1092, 0.0977]",0.942595,0.223143,0.219765,0.003378,0.802065,0.309506,pause_reobserve,"[-0.2629,-0.2127, 0.1174, 0.1218, 0.1999,-0.1092, 0.0977]",
clutter_sort-occlusion-s1-openvla-ep003,8,sort_finalize,"[-0.2399,-0.2939, 0.0803]","[-0.2399,-0.2939, 0.0803, 0.1489, 0.1841,-0.1154, 0.1187]",0.933427,0.246815,0.244681,0.002134,0.789228,0.334179,pause_reobserve,"[-0.2399,-0.2939, 0.0803, 0.1489, 0.1841,-0.1154, 0.1187]",
clutter_sort-occlusion-s1-openvla-ep004,0,scan_scene,"[0.2545,0.2291,0.0807]","[0.2545,0.2291,0.0807,0.0136,0.0578,0.1271,0.119 ]",0.891859,0.345382,0.342609,0.002773,0.741721,0.43097,pause_reobserve,"[0.2545,0.2291,0.0807,0.0136,0.0578,0.1271,0.119 ]",
clutter_sort-occlusion-s1-openvla-ep004,1,grasp_target,"[0.2711,0.2339,0.089 ]","[0.2711,0.2339,0.089 ,0.0279,0.0137,0.1136,0.1337]",0.908544,0.30846,0.305891,0.002569,0.759144,0.395086,pause_reobserve,"[0.2711,0.2339,0.089 ,0.0279,0.0137,0.1136,0.1337]",
clutter_sort-occlusion-s1-openvla-ep004,2,grasp_target,"[0.0936,0.0479,0.1015]","[0.0936,0.0479,0.1015,0.026 ,0.121 ,0.026 ,0.1116]",0.922088,0.276448,0.273639,0.002809,0.774785,0.363439,pause_reobserve,"[0.0936,0.0479,0.1015,0.026 ,0.121 ,0.026 ,0.1116]",
clutter_sort-occlusion-s1-openvla-ep004,3,route_to_tray,"[0.1142,0.0495,0.0816]","[0.1142,0.0495,0.0816,0.0854,0.0643,0.027 ,0.1143]",0.935529,0.241336,0.239093,0.002242,0.792071,0.328597,pause_reobserve,"[0.1142,0.0495,0.0816,0.0854,0.0643,0.027 ,0.1143]",
clutter_sort-occlusion-s1-openvla-ep004,4,route_to_tray,"[-0.1082,-0.1193, 0.0765]","[-0.1082,-0.1193, 0.0765, 0.1083, 0.1739, 0.0035, 0.122 ]",0.942437,0.222829,0.220206,0.002623,0.801834,0.309581,pause_reobserve,"[-0.1082,-0.1193, 0.0765, 0.1083, 0.1739, 0.0035, 0.122 ]",
clutter_sort-occlusion-s1-openvla-ep004,5,route_to_tray,"[-0.0533,-0.0991, 0.0649]","[-0.0533,-0.0991, 0.0649, 0.1155, 0.1643,-0.0246, 0.1002]",0.953177,0.19162,0.189049,0.002571,0.818574,0.277236,pause_reobserve,"[-0.0533,-0.0991, 0.0649, 0.1155, 0.1643,-0.0246, 0.1002]",
clutter_sort-occlusion-s1-openvla-ep004,6,sort_finalize,"[-0.0565,-0.1766, 0.0814]","[-0.0565,-0.1766, 0.0814, 0.1626, 0.1327,-0.0324, 0.1105]",0.959656,0.171483,0.169033,0.002451,0.829851,0.255891,pause_reobserve,"[-0.0565,-0.1766, 0.0814, 0.1626, 0.1327,-0.0324, 0.1105]",
clutter_sort-occlusion-s1-openvla-ep004,7,sort_finalize,"[-0.2449,-0.2537,-0.0167]","[-0.2449,-0.2537,-0.0167, 0.1606, 0.2294,-0.1319, 0.0689]",0.96475,0.154487,0.15254,0.001947,0.839526,0.237717,pause_reobserve,"[-0.2449,-0.2537,-0.0167, 0.1606, 0.2294,-0.1319, 0.0689]",
clutter_sort-occlusion-s1-openvla-ep004,8,sort_finalize,"[-0.208 ,-0.3172, 0.0938]","[-0.208 ,-0.3172, 0.0938, 0.1878, 0.1979,-0.1107, 0.1319]",0.971333,0.132409,0.130075,0.002334,0.853393,0.212812,pause_reobserve,"[-0.208 ,-0.3172, 0.0938, 0.1878, 0.1979,-0.1107, 0.1319]",
clutter_sort-occlusion-s1-octo-ep000,0,scan_scene,"[-0.1106, 0.0959, 0.1679]","[-0.1106, 0.0959, 0.1679,-0.0268, 0.0933, 0.0254,-0.0124]",0.812663,0.482913,0.482337,0.000576,0.675617,0.565839,fallback,"[-0.1106, 0.0959, 0.1679,-0.0268, 0.0933, 0.0254,-0.0124]",
clutter_sort-occlusion-s1-octo-ep000,1,scan_scene,"[-0.1024, 0.1047, 0.1669]","[-0.1024, 0.1047, 0.1669,-0.0296, 0.0929, 0.0281,-0.0129]",0.825723,0.464839,0.462602,0.002237,0.685207,0.547213,fallback,"[-0.1024, 0.1047, 0.1669,-0.0296, 0.0929, 0.0281,-0.0129]",
clutter_sort-occlusion-s1-octo-ep000,2,grasp_target,"[0.3089,0.2221,0.0481]","[0.3089,0.2221,0.0481,0.0256,0.0108,0.1219,0.1374]",0.862392,0.402351,0.400596,0.001755,0.714563,0.486612,pause_reobserve,"[0.3089,0.2221,0.0481,0.0256,0.0108,0.1219,0.1374]",
clutter_sort-occlusion-s1-octo-ep000,3,grasp_target,"[0.0725,0.0656,0.0534]","[0.0725,0.0656,0.0534,0.0397,0.0651,0.0965,0.0823]",0.88212,0.36461,0.362678,0.001932,0.732301,0.450004,pause_reobserve,"[0.0725,0.0656,0.0534,0.0397,0.0651,0.0965,0.0823]",
clutter_sort-occlusion-s1-octo-ep000,4,route_to_tray,"[0.0462,0.1259,0.0255]","[0.0462,0.1259,0.0255,0.0855,0.0444,0.0765,0.0669]",0.895282,0.340291,0.335326,0.004965,0.745154,0.424992,pause_reobserve,"[0.0462,0.1259,0.0255,0.0855,0.0444,0.0765,0.0669]",
clutter_sort-occlusion-s1-octo-ep000,5,route_to_tray,"[-0.1729,-0.0024, 0.0715]","[-0.1729,-0.0024, 0.0715, 0.0292, 0.1412,-0.013 , 0.0686]",0.916318,0.291531,0.28767,0.003862,0.767932,0.377834,pause_reobserve,"[-0.1729,-0.0024, 0.0715, 0.0292, 0.1412,-0.013 , 0.0686]",
clutter_sort-occlusion-s1-octo-ep000,6,sort_finalize,"[-0.1212,-0.0486, 0.0631]","[-0.1212,-0.0486, 0.0631, 0.0622, 0.103 , 0.0066, 0.0717]",0.931759,0.25426,0.249062,0.005198,0.787014,0.340116,pause_reobserve,"[-0.1212,-0.0486, 0.0631, 0.0622, 0.103 , 0.0066, 0.0717]",
clutter_sort-occlusion-s1-octo-ep000,7,sort_finalize,"[-0.3171,-0.1678,-0.0125]","[-0.3171,-0.1678,-0.0125, 0.0956, 0.2297,-0.1082, 0.0854]",0.937769,0.235827,0.23306,0.002767,0.795162,0.322751,pause_reobserve,"[-0.3171,-0.1678,-0.0125, 0.0956, 0.2297,-0.1082, 0.0854]",
clutter_sort-occlusion-s1-octo-ep000,8,sort_finalize,"[-0.3075,-0.1247, 0.0527]","[-0.3075,-0.1247, 0.0527, 0.071 , 0.1483,-0.077 , 0.0933]",0.950137,0.203539,0.198111,0.005428,0.813613,0.288157,pause_reobserve,"[-0.3075,-0.1247, 0.0527, 0.071 , 0.1483,-0.077 , 0.0933]",
clutter_sort-occlusion-s1-octo-ep001,0,scan_scene,"[-0.1126, 0.0925, 0.1683]","[-0.1126, 0.0925, 0.1683,-0.0257, 0.0934, 0.0244,-0.0122]",0.807793,0.490407,0.489406,0.001001,0.672137,0.573067,fallback,"[-0.1126, 0.0925, 0.1683,-0.0257, 0.0934, 0.0244,-0.0122]",
clutter_sort-occlusion-s1-octo-ep001,1,scan_scene,"[-0.0953, 0.1167, 0.1654]","[-0.0953, 0.1167, 0.1654,-0.0333, 0.0926, 0.0319,-0.0135]",0.841582,0.438334,0.437036,0.001298,0.697416,0.521751,fallback,"[-0.0953, 0.1167, 0.1654,-0.0333, 0.0926, 0.0319,-0.0135]",
clutter_sort-occlusion-s1-octo-ep001,2,grasp_target,"[0.257 ,0.2252,0.0851]","[0.257 ,0.2252,0.0851,0.0484,0.0236,0.1432,0.1339]",0.859452,0.408105,0.405954,0.002151,0.712053,0.492,pause_reobserve,"[0.257 ,0.2252,0.0851,0.0484,0.0236,0.1432,0.1339]",
clutter_sort-occlusion-s1-octo-ep001,3,grasp_target,"[0.0726,0.1173,0.0762]","[0.0726,0.1173,0.0762,0.0264,0.0723,0.0642,0.1032]",0.884214,0.360112,0.358441,0.001671,0.734286,0.44577,pause_reobserve,"[0.0726,0.1173,0.0762,0.0264,0.0723,0.0642,0.1032]",
clutter_sort-occlusion-s1-octo-ep001,4,route_to_tray,"[0.1058,0.1075,0.0812]","[ 0.1058, 0.1075, 0.0812,-0.0049, 0.0294,-0.0246, 0.114 ]",0.898192,0.331331,0.329037,0.002295,0.748126,0.417539,pause_reobserve,"[ 0.1058, 0.1075, 0.0812,-0.0049, 0.0294,-0.0246, 0.114 ]",
clutter_sort-occlusion-s1-octo-ep001,5,route_to_tray,"[-0.1572,-0.0534, 0.0382]","[-0.1572,-0.0534, 0.0382, 0.0559, 0.0724,-0.0335, 0.039 ]",0.913616,0.298309,0.294088,0.00422,0.764823,0.384332,pause_reobserve,"[-0.1572,-0.0534, 0.0382, 0.0559, 0.0724,-0.0335, 0.039 ]",
clutter_sort-occlusion-s1-octo-ep001,6,sort_finalize,"[-0.1262,-0.0082, 0.0044]","[-0.1262,-0.0082, 0.0044, 0.0655, 0.0716,-0.0076, 0.0823]",0.929137,0.258312,0.255865,0.002447,0.783597,0.345559,pause_reobserve,"[-0.1262,-0.0082, 0.0044, 0.0655, 0.0716,-0.0076, 0.0823]",
clutter_sort-occlusion-s1-octo-ep001,7,sort_finalize,"[-0.3179,-0.1555, 0.0358]","[-0.3179,-0.1555, 0.0358, 0.1143, 0.1735,-0.0488, 0.0133]",0.937414,0.23648,0.234023,0.002457,0.794667,0.323573,pause_reobserve,"[-0.3179,-0.1555, 0.0358, 0.1143, 0.1735,-0.0488, 0.0133]",
clutter_sort-occlusion-s1-octo-ep001,8,sort_finalize,"[-0.3284,-0.1465, 0.0724]","[-0.3284,-0.1465, 0.0724, 0.1584, 0.1134,-0.0928, 0.0188]",0.948433,0.206156,0.203101,0.003054,0.810915,0.292163,pause_reobserve,"[-0.3284,-0.1465, 0.0724, 0.1584, 0.1134,-0.0928, 0.0188]",
clutter_sort-occlusion-s1-octo-ep002,0,scan_scene,"[-0.1123, 0.0929, 0.1683]","[-0.1123, 0.0929, 0.1683,-0.0259, 0.0934, 0.0245,-0.0123]",0.808536,0.489771,0.488337,0.001434,0.672665,0.572221,fallback,"[-0.1123, 0.0929, 0.1683,-0.0259, 0.0934, 0.0245,-0.0123]",
clutter_sort-occlusion-s1-octo-ep002,1,scan_scene,"[-0.1381, 0.0424, 0.1743]","[-0.1381, 0.0424, 0.1743,-0.0147, 0.0946, 0.009 ,-0.0097]",0.72238,0.592385,0.59069,0.001696,0.617311,0.678882,fallback,"[-0.1381, 0.0424, 0.1743,-0.0147, 0.0946, 0.009 ,-0.0097]",
clutter_sort-occlusion-s1-octo-ep002,2,grasp_target,"[-0.1557, 0.0086, 0.1783]","[-0.1557, 0.0086, 0.1783,-0.0071, 0.0954,-0.0014,-0.008 ]",0.649982,0.653368,0.647456,0.005912,0.576758,0.749926,fallback,"[-0.1557, 0.0086, 0.1783,-0.0071, 0.0954,-0.0014,-0.008 ]",
clutter_sort-occlusion-s1-octo-ep002,3,grasp_target,"[-0.0847,-0.0432, 0.1248]","[-0.0847,-0.0432, 0.1248, 0.0935, 0.0631, 0.0223, 0.1085]",0.675161,0.633069,0.630461,0.002608,0.590447,0.726088,fallback,"[-0.0847,-0.0432, 0.1248, 0.0935, 0.0631, 0.0223, 0.1085]",
clutter_sort-occlusion-s1-octo-ep002,4,grasp_target,"[-0.0748,-0.0377, 0.1211]","[-0.0748,-0.0377, 0.1211, 0.0957, 0.0611, 0.026 , 0.114 ]",0.694872,0.618299,0.615145,0.003154,0.601447,0.707702,fallback,"[-0.0748,-0.0377, 0.1211, 0.0957, 0.0611, 0.026 , 0.114 ]",
clutter_sort-occlusion-s1-octo-ep002,5,route_to_tray,"[-0.0542,-0.0256, 0.1127]","[-0.0542,-0.0256, 0.1127, 0.1007, 0.0567, 0.0342, 0.1262]",0.734296,0.582923,0.578937,0.003987,0.6244,0.667062,fallback,"[-0.0542,-0.0256, 0.1127, 0.1007, 0.0567, 0.0342, 0.1262]",
clutter_sort-occlusion-s1-octo-ep002,6,route_to_tray,"[-0.1991, 0.0644, 0.5359]","[-0.1991, 0.0644, 0.5359,-0.143 , 0.2337, 0.3202,-0.152 ]",0.754018,0.561526,0.557876,0.00365,0.636471,0.644292,fallback,"[-0.1991, 0.0644, 0.5359,-0.143 , 0.2337, 0.3202,-0.152 ]",
clutter_sort-occlusion-s1-octo-ep002,7,sort_finalize,"[-0.187 , 0.0666, 0.5385]","[-0.187 , 0.0666, 0.5385,-0.145 , 0.2347, 0.3237,-0.1535]",0.798691,0.507124,0.502209,0.004914,0.665759,0.587802,fallback,"[-0.187 , 0.0666, 0.5385,-0.145 , 0.2347, 0.3237,-0.1535]",
clutter_sort-occlusion-s1-octo-ep002,8,sort_finalize,"[-0.3513,-0.2862,-0.0482]","[-0.3513,-0.2862,-0.0482, 0.1394, 0.4201,-0.0948, 0.1312]",0.832977,0.454965,0.451132,0.003833,0.690709,0.536773,fallback,"[-0.3513,-0.2862,-0.0482, 0.1394, 0.4201,-0.0948, 0.1312]",
clutter_sort-occlusion-s1-octo-ep002,9,sort_finalize,"[-0.2716,-0.3257,-0.0352]","[-0.2716,-0.3257,-0.0352, 0.1667, 0.2332,-0.2148, 0.0511]",0.868033,0.397506,0.390107,0.007399,0.719471,0.479282,pause_reobserve,"[-0.2716,-0.3257,-0.0352, 0.1667, 0.2332,-0.2148, 0.0511]",
clutter_sort-occlusion-s1-octo-ep003,0,scan_scene,"[-0.1136, 0.0906, 0.1686]","[-0.1136, 0.0906, 0.1686,-0.0251, 0.0934, 0.0238,-0.0121]",0.80574,0.495674,0.49234,0.003334,0.670684,0.577153,fallback,"[-0.1136, 0.0906, 0.1686,-0.0251, 0.0934, 0.0238,-0.0121]",
clutter_sort-occlusion-s1-octo-ep003,1,scan_scene,"[-0.1013, 0.1065, 0.1666]","[-0.1013, 0.1065, 0.1666,-0.0301, 0.0928, 0.0287,-0.013 ]",0.827981,0.460433,0.459072,0.001362,0.686905,0.543311,fallback,"[-0.1013, 0.1065, 0.1666,-0.0301, 0.0928, 0.0287,-0.013 ]",
clutter_sort-occlusion-s1-octo-ep003,2,grasp_target,"[0.2927,0.2313,0.0691]","[ 0.2927, 0.2313, 0.0691, 0.0573,-0.029 , 0.1409, 0.1324]",0.85635,0.413389,0.411532,0.001857,0.709437,0.497258,pause_reobserve,"[ 0.2927, 0.2313, 0.0691, 0.0573,-0.029 , 0.1409, 0.1324]",
clutter_sort-occlusion-s1-octo-ep003,3,grasp_target,"[0.0512,0.0789,0.0574]","[0.0512,0.0789,0.0574,0.0199,0.0921,0.0455,0.1   ]",0.875768,0.3771,0.37527,0.00183,0.726409,0.462141,pause_reobserve,"[0.0512,0.0789,0.0574,0.0199,0.0921,0.0455,0.1   ]",
clutter_sort-occlusion-s1-octo-ep003,4,route_to_tray,"[0.0619,0.1395,0.0422]","[ 0.0619, 0.1395, 0.0422, 0.0486,-0.0197, 0.0494, 0.0856]",0.904182,0.317973,0.315794,0.002178,0.754413,0.404573,pause_reobserve,"[ 0.0619, 0.1395, 0.0422, 0.0486,-0.0197, 0.0494, 0.0856]",
clutter_sort-occlusion-s1-octo-ep003,5,route_to_tray,"[-0.1631, 0.0099, 0.0072]","[-0.1631, 0.0099, 0.0072, 0.0606, 0.0804,-0.0512, 0.0764]",0.918481,0.284043,0.282461,0.001582,0.770466,0.371556,pause_reobserve,"[-0.1631, 0.0099, 0.0072, 0.0606, 0.0804,-0.0512, 0.0764]",
clutter_sort-occlusion-s1-octo-ep003,6,sort_finalize,"[-0.1126,-0.0383, 0.0576]","[-0.1126,-0.0383, 0.0576, 0.0341, 0.0719,-0.0238, 0.043 ]",0.924866,0.270561,0.266719,0.003842,0.778197,0.357084,pause_reobserve,"[-0.1126,-0.0383, 0.0576, 0.0341, 0.0719,-0.0238, 0.043 ]",
clutter_sort-occlusion-s1-octo-ep003,7,sort_finalize,"[-0.3573,-0.1166,-0.0207]","[-0.3573,-0.1166,-0.0207, 0.0989, 0.1975,-0.1042,-0.0208]",0.931369,0.253041,0.25008,0.00296,0.7865,0.34002,pause_reobserve,"[-0.3573,-0.1166,-0.0207, 0.0989, 0.1975,-0.1042,-0.0208]",
clutter_sort-occlusion-s1-octo-ep003,8,sort_finalize,"[-0.3203,-0.1518, 0.0608]","[-0.3203,-0.1518, 0.0608, 0.0742, 0.232 ,-0.1176, 0.0383]",0.948912,0.206335,0.201703,0.004631,0.811668,0.291499,pause_reobserve,"[-0.3203,-0.1518, 0.0608, 0.0742, 0.232 ,-0.1176, 0.0383]",
clutter_sort-occlusion-s1-octo-ep004,0,scan_scene,"[-0.115 , 0.0881, 0.1689]","[-0.115 , 0.0881, 0.1689,-0.0243, 0.0935, 0.023 ,-0.012 ]",0.801192,0.499855,0.498744,0.001111,0.667496,0.582432,fallback,"[-0.115 , 0.0881, 0.1689,-0.0243, 0.0935, 0.023 ,-0.012 ]",
clutter_sort-occlusion-s1-octo-ep004,1,scan_scene,"[-0.099 , 0.111 , 0.1661]","[-0.099 , 0.111 , 0.1661,-0.0315, 0.0927, 0.0301,-0.0132]",0.834703,0.451865,0.448348,0.003518,0.692039,0.533894,fallback,"[-0.099 , 0.111 , 0.1661,-0.0315, 0.0927, 0.0301,-0.0132]",
clutter_sort-occlusion-s1-octo-ep004,2,grasp_target,"[0.2524,0.2393,0.087 ]","[ 0.2524, 0.2393, 0.087 , 0.0003,-0.066 , 0.1257, 0.0967]",0.862983,0.401402,0.39951,0.001892,0.715071,0.48563,pause_reobserve,"[ 0.2524, 0.2393, 0.087 , 0.0003,-0.066 , 0.1257, 0.0967]",
clutter_sort-occlusion-s1-octo-ep004,3,grasp_target,"[0.0589,0.1618,0.0333]","[0.0589,0.1618,0.0333,0.0227,0.0396,0.1003,0.0709]",0.877833,0.372419,0.371218,0.001201,0.728304,0.457906,pause_reobserve,"[0.0589,0.1618,0.0333,0.0227,0.0396,0.1003,0.0709]",
clutter_sort-occlusion-s1-octo-ep004,4,route_to_tray,"[0.0978,0.1307,0.0372]","[0.0978,0.1307,0.0372,0.0821,0.0758,0.04  ,0.1001]",0.893373,0.342771,0.339404,0.003368,0.743231,0.428154,pause_reobserve,"[0.0978,0.1307,0.0372,0.0821,0.0758,0.04  ,0.1001]",
clutter_sort-occlusion-s1-octo-ep004,5,route_to_tray,"[-0.1652,-0.0332, 0.0427]","[-0.1652,-0.0332, 0.0427, 0.0778, 0.1049,-0.0338, 0.0014]",0.902813,0.321408,0.318855,0.002553,0.752956,0.407748,pause_reobserve,"[-0.1652,-0.0332, 0.0427, 0.0778, 0.1049,-0.0338, 0.0014]",
clutter_sort-occlusion-s1-octo-ep004,6,sort_finalize,"[-0.1407, 0.0071, 0.037 ]","[-0.1407, 0.0071, 0.037 , 0.0562, 0.1306,-0.028 , 0.1036]",0.927487,0.262607,0.260089,0.002518,0.781488,0.349816,pause_reobserve,"[-0.1407, 0.0071, 0.037 , 0.0562, 0.1306,-0.028 , 0.1036]",
clutter_sort-occlusion-s1-octo-ep004,7,sort_finalize,"[-0.3023,-0.164 , 0.0069]","[-0.3023,-0.164 , 0.0069, 0.0568, 0.1622,-0.0955, 0.0027]",0.937376,0.238193,0.234125,0.004067,0.794614,0.324482,pause_reobserve,"[-0.3023,-0.164 , 0.0069, 0.0568, 0.1622,-0.0955, 0.0027]",
clutter_sort-occlusion-s1-octo-ep004,8,sort_finalize,"[-0.2782,-0.1452, 0.0879]","[-0.2782,-0.1452, 0.0879, 0.1174, 0.167 ,-0.1238, 0.0347]",0.947159,0.211152,0.206796,0.004356,0.808932,0.296644,pause_reobserve,"[-0.2782,-0.1452, 0.0879, 0.1174, 0.167 ,-0.1238, 0.0347]",
clutter_sort-occlusion-s2-openvla-ep000,0,scan_scene,"[-0.1531, 0.0163, 0.177 ]","[-0.1531, 0.0163, 0.177 ,-0.0029, 0.0953, 0.0015,-0.0086]",0.674561,0.633772,0.630899,0.002872,0.590116,0.72677,fallback,"[-0.1531, 0.0163, 0.177 ,-0.0029, 0.0953, 0.0015,-0.0086]",
clutter_sort-occlusion-s2-openvla-ep000,1,scan_scene,"[-0.1517, 0.0163, 0.177 ]","[-0.1517, 0.0163, 0.177 ,-0.0029, 0.0952, 0.0015,-0.0086]",0.674457,0.63365,0.630975,0.002675,0.590058,0.726767,fallback,"[-0.1517, 0.0163, 0.177 ,-0.0029, 0.0952, 0.0015,-0.0086]",
clutter_sort-occlusion-s2-openvla-ep000,2,scan_scene,"[-0.1417, 0.0309, 0.1752]","[-0.1417, 0.0309, 0.1752,-0.0076, 0.0946, 0.006 ,-0.0093]",0.706833,0.607027,0.604961,0.002066,0.608265,0.695248,fallback,"[-0.1417, 0.0309, 0.1752,-0.0076, 0.0946, 0.006 ,-0.0093]",
clutter_sort-occlusion-s2-openvla-ep000,3,grasp_target,"[-0.1382, 0.0344, 0.1748]","[-0.1382, 0.0344, 0.1748,-0.0087, 0.0944, 0.0071,-0.0095]",0.714364,0.600838,0.598196,0.002641,0.612619,0.687799,fallback,"[-0.1382, 0.0344, 0.1748,-0.0087, 0.0944, 0.0071,-0.0095]",
clutter_sort-occlusion-s2-openvla-ep000,4,grasp_target,"[-0.0501,-0.0271, 0.1096]","[-0.0501,-0.0271, 0.1096, 0.112 , 0.0553, 0.0367, 0.1308]",0.747332,0.56817,0.565245,0.002925,0.632328,0.651757,fallback,"[-0.0501,-0.0271, 0.1096, 0.112 , 0.0553, 0.0367, 0.1308]",
clutter_sort-occlusion-s2-openvla-ep000,5,grasp_target,"[-0.0493,-0.0276, 0.11  ]","[-0.0493,-0.0276, 0.11  , 0.1118, 0.0553, 0.0364, 0.1303]",0.745949,0.56986,0.56674,0.003119,0.631477,0.653452,fallback,"[-0.0493,-0.0276, 0.11  , 0.1118, 0.0553, 0.0364, 0.1303]",
clutter_sort-occlusion-s2-openvla-ep000,6,route_to_tray,"[-0.0305,-0.0172, 0.1025]","[-0.0305,-0.0172, 0.1025, 0.117 , 0.0514, 0.0437, 0.1412]",0.7761,0.535199,0.531798,0.003401,0.650569,0.617031,fallback,"[-0.0305,-0.0172, 0.1025, 0.117 , 0.0514, 0.0437, 0.1412]",
clutter_sort-occlusion-s2-openvla-ep000,7,route_to_tray,"[-0.1997, 0.0439, 0.5372]","[-0.1997, 0.0439, 0.5372,-0.1126, 0.234 , 0.3204,-0.1527]",0.774937,0.535996,0.53324,0.002756,0.649809,0.618189,fallback,"[-0.1997, 0.0439, 0.5372,-0.1126, 0.234 , 0.3204,-0.1527]",
clutter_sort-occlusion-s2-openvla-ep000,8,sort_finalize,"[-0.1906, 0.0452, 0.539 ]","[-0.1906, 0.0452, 0.539 ,-0.1137, 0.2345, 0.3228,-0.1538]",0.804059,0.496909,0.494721,0.002188,0.669501,0.578953,fallback,"[-0.1906, 0.0452, 0.539 ,-0.1137, 0.2345, 0.3228,-0.1538]",
clutter_sort-occlusion-s2-openvla-ep000,9,sort_finalize,"[-0.3557,-0.304 ,-0.0479]","[-0.3557,-0.304 ,-0.0479, 0.1707, 0.4196,-0.0967, 0.1311]",0.829649,0.459197,0.45644,0.002756,0.688169,0.54143,fallback,"[-0.3557,-0.304 ,-0.0479, 0.1707, 0.4196,-0.0967, 0.1311]",
clutter_sort-occlusion-s2-openvla-ep000,10,sort_finalize,"[-0.3488,-0.305 ,-0.0496]","[-0.3488,-0.305 ,-0.0496, 0.1716, 0.4212,-0.097 , 0.132 ]",0.853691,0.418996,0.41625,0.002746,0.707221,0.502277,fallback,"[-0.3488,-0.305 ,-0.0496, 0.1716, 0.4212,-0.097 , 0.132 ]",
clutter_sort-occlusion-s2-openvla-ep001,0,scan_scene,"[-0.1549, 0.0131, 0.1774]","[-0.1549, 0.0131, 0.1774,-0.0019, 0.0954, 0.0005,-0.0084]",0.666813,0.638867,0.636411,0.002456,0.585866,0.733567,fallback,"[-0.1549, 0.0131, 0.1774,-0.0019, 0.0954, 0.0005,-0.0084]",
clutter_sort-occlusion-s2-openvla-ep001,1,scan_scene,"[-0.153 , 0.0137, 0.1773]","[-0.153 , 0.0137, 0.1773,-0.0021, 0.0952, 0.0007,-0.0084]",0.669059,0.638553,0.634841,0.003712,0.587094,0.732183,fallback,"[-0.153 , 0.0137, 0.1773,-0.0021, 0.0952, 0.0007,-0.0084]",
clutter_sort-occlusion-s2-openvla-ep001,2,scan_scene,"[-0.1401, 0.0335, 0.1749]","[-0.1401, 0.0335, 0.1749,-0.0084, 0.0946, 0.0068,-0.0094]",0.712398,0.602273,0.599988,0.002285,0.611478,0.689658,fallback,"[-0.1401, 0.0335, 0.1749,-0.0084, 0.0946, 0.0068,-0.0094]",
clutter_sort-occlusion-s2-openvla-ep001,3,grasp_target,"[-0.1574, 0.0016, 0.1787]","[-0.1574, 0.0016, 0.1787,-0.002 , 0.0954,-0.0031,-0.0078]",0.638019,0.6571,0.654548,0.002553,0.570377,0.758173,fallback,"[-0.1574, 0.0016, 0.1787,-0.002 , 0.0954,-0.0031,-0.0078]",
clutter_sort-occlusion-s2-openvla-ep001,4,grasp_target,"[-0.1002,-0.0579, 0.1318]","[-0.1002,-0.0579, 0.1318, 0.0929, 0.0665, 0.0149, 0.0982]",0.635565,0.658555,0.655925,0.00263,0.569076,0.760202,fallback,"[-0.1002,-0.0579, 0.1318, 0.0929, 0.0665, 0.0149, 0.0982]",
clutter_sort-occlusion-s2-openvla-ep001,5,grasp_target,"[-0.0838,-0.0485, 0.125 ]","[-0.0838,-0.0485, 0.125 , 0.0974, 0.0629, 0.0216, 0.1082]",0.674621,0.634123,0.630856,0.003267,0.590149,0.726913,fallback,"[-0.0838,-0.0485, 0.125 , 0.0974, 0.0629, 0.0216, 0.1082]",
clutter_sort-occlusion-s2-openvla-ep001,6,route_to_tray,"[-0.0825,-0.0484, 0.1249]","[-0.0825,-0.0484, 0.1249, 0.0974, 0.0628, 0.0217, 0.1083]",0.674694,0.633774,0.630803,0.002971,0.590189,0.726698,fallback,"[-0.0825,-0.0484, 0.1249, 0.0974, 0.0628, 0.0217, 0.1083]",
clutter_sort-occlusion-s2-openvla-ep001,7,route_to_tray,"[-0.2032, 0.0414, 0.5337]","[-0.2032, 0.0414, 0.5337,-0.1261, 0.2323, 0.316 ,-0.1508]",0.714584,0.601185,0.597994,0.003192,0.612748,0.687845,fallback,"[-0.2032, 0.0414, 0.5337,-0.1261, 0.2323, 0.316 ,-0.1508]",
